;tmsp;country;amount;success;PSP;3D_secured;card
400;2019-01-01 07:57:15;Switzerland;315;0;Simplecard;1;Master
401;2019-01-01 07:57:26;Switzerland;199;0;Simplecard;0;Visa
402;2019-01-01 07:58:36;Germany;273;0;UK_Card;0;Master
403;2019-01-01 07:58:57;Germany;273;0;Simplecard;0;Master
404;2019-01-01 07:59:00;Germany;273;0;Simplecard;0;Master
405;2019-01-01 07:59:13;Germany;273;0;Moneycard;0;Master
406;2019-01-01 07:59:44;Germany;273;0;Simplecard;0;Master
407;2019-01-01 08:00:26;Germany;273;1;Moneycard;0;Master
408;2019-01-01 08:01:28;Switzerland;162;0;UK_Card;0;Master
409;2019-01-01 08:01:49;Switzerland;162;0;Moneycard;0;Master
410;2019-01-01 08:02:01;Switzerland;162;0;UK_Card;0;Master
411;2019-01-01 08:02:09;Switzerland;162;0;Simplecard;0;Master
412;2019-01-01 08:02:20;Switzerland;162;0;Goldcard;0;Master
413;2019-01-01 08:03:19;Switzerland;162;0;UK_Card;0;Master
414;2019-01-01 08:03:49;Switzerland;162;0;Simplecard;0;Master
415;2019-01-01 08:04:31;Switzerland;162;0;UK_Card;0;Master
416;2019-01-01 08:05:03;Switzerland;162;0;Moneycard;0;Master
417;2019-01-01 08:07:03;Switzerland;142;0;Goldcard;0;Master
418;2019-01-01 08:07:14;Switzerland;142;0;Simplecard;0;Master
419;2019-01-01 08:08:32;Switzerland;262;0;UK_Card;0;Visa
420;2019-01-01 08:08:49;Switzerland;262;0;Simplecard;0;Visa
421;2019-01-01 08:09:20;Switzerland;262;0;UK_Card;0;Visa
422;2019-01-01 08:10:08;Switzerland;262;1;UK_Card;0;Visa
423;2019-01-01 08:11:28;Germany;163;0;Simplecard;1;Diners
424;2019-01-01 08:11:50;Germany;163;1;UK_Card;1;Diners
425;2019-01-01 08:13:33;Germany;89;1;UK_Card;0;Master
426;2019-01-01 08:17:29;Austria;65;0;UK_Card;1;Master
427;2019-01-01 08:17:30;Austria;65;1;UK_Card;1;Master
428;2019-01-01 08:19:39;Austria;44;1;Moneycard;0;Master
429;2019-01-01 08:21:08;Germany;45;0;Simplecard;0;Diners
430;2019-01-01 08:21:49;Germany;45;1;UK_Card;0;Diners
431;2019-01-01 08:27:12;Germany;169;0;UK_Card;0;Master
432;2019-01-01 08:27:23;Germany;169;1;UK_Card;0;Master
433;2019-01-01 08:28:29;Germany;212;0;UK_Card;0;Master
434;2019-01-01 08:31:06;Germany;269;1;UK_Card;0;Master
435;2019-01-01 08:32:27;Germany;201;0;UK_Card;0;Master
436;2019-01-01 08:32:54;Germany;201;1;UK_Card;0;Master
437;2019-01-01 08:34:45;Germany;212;0;UK_Card;0;Master
438;2019-01-01 08:35:30;Germany;212;0;UK_Card;0;Master
439;2019-01-01 08:36:05;Germany;212;0;UK_Card;0;Master
440;2019-01-01 08:36:51;Germany;212;0;UK_Card;0;Master
441;2019-01-01 08:37:21;Germany;212;0;Simplecard;0;Master
442;2019-01-01 08:37:44;Germany;212;0;UK_Card;0;Master
443;2019-01-01 08:38:26;Germany;212;0;Moneycard;0;Master
444;2019-01-01 08:39:27;Germany;118;1;UK_Card;0;Visa
445;2019-01-01 08:41:10;Switzerland;229;1;UK_Card;1;Master
446;2019-01-01 08:43:54;Austria;249;1;UK_Card;0;Diners
447;2019-01-01 08:46:27;Switzerland;260;0;UK_Card;0;Master
448;2019-01-01 08:47:37;Germany;240;0;Simplecard;1;Visa
449;2019-01-01 08:47:42;Germany;240;0;Simplecard;1;Visa
450;2019-01-01 08:48:29;Germany;240;1;UK_Card;1;Visa
451;2019-01-01 08:49:53;Switzerland;339;0;Simplecard;0;Master
452;2019-01-01 08:50:30;Switzerland;339;1;UK_Card;0;Master
453;2019-01-01 08:52:07;Germany;44;1;UK_Card;0;Master
454;2019-01-01 08:53:16;Germany;154;1;UK_Card;1;Visa
455;2019-01-01 08:55:40;Germany;156;0;Moneycard;0;Master
456;2019-01-01 08:56:51;Germany;86;1;UK_Card;1;Diners
457;2019-01-01 08:58:41;Austria;250;1;UK_Card;0;Master
458;2019-01-01 09:00:01;Germany;258;0;Moneycard;0;Master
459;2019-01-01 09:00:46;Germany;258;0;UK_Card;0;Master
460;2019-01-01 09:01:03;Germany;258;1;UK_Card;0;Master
461;2019-01-01 09:02:18;Austria;293;0;UK_Card;0;Master
462;2019-01-01 09:02:19;Austria;293;0;UK_Card;0;Master
463;2019-01-01 09:02:33;Austria;293;0;UK_Card;0;Master
464;2019-01-01 09:03:02;Austria;293;0;Simplecard;0;Master
465;2019-01-01 09:05:03;Switzerland;390;0;Simplecard;0;Master
466;2019-01-01 09:06:15;Germany;193;1;UK_Card;0;Master
467;2019-01-01 09:09:32;Switzerland;147;0;UK_Card;0;Visa
468;2019-01-01 09:10:37;Germany;297;0;Simplecard;1;Master
469;2019-01-01 09:11:31;Germany;297;1;UK_Card;1;Master
470;2019-01-01 09:16:28;Germany;308;1;UK_Card;0;Visa
471;2019-01-01 09:19:37;Switzerland;223;0;UK_Card;0;Visa
472;2019-01-01 09:19:53;Switzerland;223;1;Goldcard;0;Visa
473;2019-01-01 09:21:34;Switzerland;258;0;Moneycard;0;Master
474;2019-01-01 09:21:41;Switzerland;258;0;UK_Card;0;Master
475;2019-01-01 09:21:55;Switzerland;258;1;Simplecard;0;Master
476;2019-01-01 09:22:59;Germany;125;0;Simplecard;1;Visa
477;2019-01-01 09:23:34;Germany;125;0;UK_Card;1;Visa
478;2019-01-01 09:24:09;Germany;125;0;UK_Card;1;Visa
479;2019-01-01 09:24:22;Germany;125;0;UK_Card;1;Visa
480;2019-01-01 09:24:44;Germany;125;0;UK_Card;1;Visa
481;2019-01-01 09:24:50;Germany;125;0;UK_Card;1;Visa
482;2019-01-01 09:25:16;Germany;125;0;Moneycard;1;Visa
483;2019-01-01 09:26:34;Germany;191;0;UK_Card;0;Master
484;2019-01-01 09:27:14;Germany;191;0;UK_Card;0;Master
485;2019-01-01 09:27:47;Germany;191;0;Moneycard;0;Master
486;2019-01-01 09:28:20;Germany;191;1;UK_Card;0;Master
487;2019-01-01 09:29:24;Austria;191;1;UK_Card;0;Master
488;2019-01-01 09:30:52;Germany;209;1;UK_Card;0;Master
489;2019-01-01 09:32:58;Germany;170;0;Simplecard;0;Diners
490;2019-01-01 09:33:16;Germany;170;0;UK_Card;0;Diners
491;2019-01-01 09:34:01;Germany;170;0;Moneycard;0;Diners
492;2019-01-01 09:34:43;Germany;170;0;UK_Card;0;Diners
493;2019-01-01 09:34:47;Germany;170;0;Moneycard;0;Diners
494;2019-01-01 09:35:35;Germany;170;0;UK_Card;0;Diners
495;2019-01-01 09:35:38;Germany;170;0;UK_Card;0;Diners
496;2019-01-01 09:35:38;Germany;170;0;UK_Card;0;Diners
497;2019-01-01 09:36:12;Germany;170;1;UK_Card;0;Diners
498;2019-01-01 09:39:06;Germany;260;1;UK_Card;0;Master
499;2019-01-01 09:44:27;Germany;113;0;UK_Card;0;Visa
500;2019-01-01 09:44:27;Germany;113;0;UK_Card;0;Visa
501;2019-01-01 09:44:59;Germany;113;0;UK_Card;0;Visa
502;2019-01-01 09:45:18;Germany;113;0;Goldcard;0;Visa
503;2019-01-01 09:45:26;Germany;113;0;Simplecard;0;Visa
504;2019-01-01 09:46:30;Germany;233;0;UK_Card;0;Master
505;2019-01-01 09:46:46;Germany;233;0;Simplecard;0;Master
506;2019-01-01 09:48:03;Germany;488;0;UK_Card;0;Master
507;2019-01-01 09:48:48;Germany;488;0;UK_Card;0;Master
508;2019-01-01 09:49:35;Germany;488;0;Simplecard;0;Master
509;2019-01-01 09:49:41;Germany;488;0;UK_Card;0;Master
510;2019-01-01 09:51:12;Austria;304;0;Simplecard;0;Visa
511;2019-01-01 09:52:44;Germany;219;0;Simplecard;0;Master
512;2019-01-01 09:52:48;Germany;219;0;UK_Card;0;Master
513;2019-01-01 09:53:15;Germany;219;0;Simplecard;0;Master
514;2019-01-01 09:54:39;Germany;56;0;UK_Card;0;Master
515;2019-01-01 09:54:53;Germany;56;0;UK_Card;0;Master
516;2019-01-01 09:55:28;Germany;56;1;Moneycard;0;Master
517;2019-01-01 09:56:32;Switzerland;444;0;Simplecard;1;Master
518;2019-01-01 09:56:57;Switzerland;444;0;Simplecard;1;Master
519;2019-01-01 10:00:24;Germany;189;1;Goldcard;0;Visa
520;2019-01-01 10:01:32;Germany;146;0;UK_Card;1;Visa
521;2019-01-01 10:01:50;Germany;146;1;Simplecard;1;Visa
522;2019-01-01 10:03:00;Austria;198;0;Moneycard;0;Master
523;2019-01-01 10:04:01;Germany;317;1;UK_Card;1;Master
524;2019-01-01 10:06:11;Germany;200;0;UK_Card;0;Diners
525;2019-01-01 10:06:31;Germany;200;0;Simplecard;0;Diners
526;2019-01-01 10:06:39;Germany;200;0;UK_Card;0;Diners
527;2019-01-01 10:07:18;Germany;200;0;Goldcard;0;Diners
528;2019-01-01 10:07:25;Germany;200;0;Goldcard;0;Diners
529;2019-01-01 10:07:32;Germany;200;0;UK_Card;0;Diners
530;2019-01-01 10:10:01;Germany;209;0;UK_Card;0;Master
531;2019-01-01 10:10:15;Germany;209;0;Simplecard;0;Master
532;2019-01-01 10:10:16;Germany;209;1;Goldcard;0;Master
533;2019-01-01 10:12:06;Germany;172;0;UK_Card;0;Visa
534;2019-01-01 10:14:53;Germany;206;0;UK_Card;0;Master
535;2019-01-01 10:15:06;Germany;206;0;UK_Card;0;Master
536;2019-01-01 10:15:51;Germany;206;1;UK_Card;0;Master
537;2019-01-01 10:17:40;Germany;69;0;UK_Card;0;Master
538;2019-01-01 10:17:53;Germany;69;0;UK_Card;0;Master
539;2019-01-01 10:18:05;Germany;69;0;UK_Card;0;Master
540;2019-01-01 10:18:10;Germany;69;1;UK_Card;0;Master
541;2019-01-01 10:19:32;Germany;146;0;Moneycard;1;Master
542;2019-01-01 10:19:48;Germany;146;1;UK_Card;1;Master
543;2019-01-01 10:20:53;Germany;220;0;UK_Card;1;Master
544;2019-01-01 10:21:47;Germany;220;0;Moneycard;1;Master
545;2019-01-01 10:25:47;Germany;428;0;Moneycard;1;Master
546;2019-01-01 10:28:29;Germany;185;1;Simplecard;0;Master
547;2019-01-01 10:30:16;Germany;233;0;UK_Card;1;Diners
548;2019-01-01 10:31:02;Germany;233;0;Moneycard;1;Diners
549;2019-01-01 10:31:18;Germany;233;0;Simplecard;1;Diners
550;2019-01-01 10:31:18;Germany;233;0;UK_Card;1;Diners
551;2019-01-01 10:32:09;Germany;233;0;Simplecard;1;Diners
552;2019-01-01 10:33:06;Germany;233;0;UK_Card;1;Diners
553;2019-01-01 10:33:20;Germany;233;0;UK_Card;1;Diners
554;2019-01-01 10:33:33;Germany;233;1;UK_Card;1;Diners
555;2019-01-01 10:34:50;Germany;235;1;UK_Card;0;Diners
556;2019-01-01 10:36:49;Austria;153;0;UK_Card;0;Diners
557;2019-01-01 10:37:41;Austria;153;0;Simplecard;0;Diners
558;2019-01-01 10:38:12;Austria;153;0;UK_Card;0;Diners
559;2019-01-01 10:38:30;Austria;153;0;Simplecard;0;Diners
560;2019-01-01 10:40:43;Germany;399;0;Simplecard;0;Master
561;2019-01-01 10:41:58;Germany;215;0;Simplecard;1;Master
562;2019-01-01 10:42:30;Germany;215;0;UK_Card;1;Master
563;2019-01-01 10:42:47;Germany;215;0;Moneycard;1;Master
564;2019-01-01 10:46:24;Germany;192;0;UK_Card;0;Master
565;2019-01-01 10:46:33;Germany;192;0;Simplecard;0;Master
566;2019-01-01 10:46:53;Germany;192;0;UK_Card;0;Master
567;2019-01-01 10:47:00;Germany;192;0;Moneycard;0;Master
568;2019-01-01 10:47:21;Germany;192;0;Simplecard;0;Master
569;2019-01-01 10:50:04;Austria;296;0;UK_Card;0;Master
570;2019-01-01 10:50:54;Austria;296;0;UK_Card;0;Master
571;2019-01-01 10:51:27;Austria;296;0;Moneycard;0;Master
572;2019-01-01 10:51:40;Austria;296;0;Moneycard;0;Master
573;2019-01-01 10:52:42;Switzerland;238;0;Simplecard;0;Master
574;2019-01-01 10:53:00;Switzerland;238;1;UK_Card;0;Master
575;2019-01-01 10:54:06;Germany;175;0;Simplecard;1;Master
576;2019-01-01 10:54:12;Germany;175;0;UK_Card;1;Master
577;2019-01-01 10:54:38;Germany;175;0;UK_Card;1;Master
578;2019-01-01 10:55:11;Germany;175;0;Simplecard;1;Master
579;2019-01-01 10:55:16;Germany;175;0;Moneycard;1;Master
580;2019-01-01 11:00:18;Germany;312;0;Simplecard;0;Master
581;2019-01-01 11:01:26;Germany;193;0;UK_Card;0;Master
582;2019-01-01 11:01:59;Germany;193;0;Moneycard;0;Master
583;2019-01-01 11:05:40;Germany;283;0;UK_Card;0;Diners
584;2019-01-01 11:06:05;Germany;283;0;Moneycard;0;Diners
585;2019-01-01 11:06:36;Germany;283;0;Simplecard;0;Diners
586;2019-01-01 11:06:40;Germany;283;0;Goldcard;0;Diners
587;2019-01-01 11:07:25;Germany;283;0;Simplecard;0;Diners
588;2019-01-01 11:07:51;Germany;283;0;UK_Card;0;Diners
589;2019-01-01 11:09:14;Germany;188;0;UK_Card;1;Master
590;2019-01-01 11:09:28;Germany;188;1;UK_Card;1;Master
591;2019-01-01 11:10:51;Germany;74;0;Simplecard;0;Diners
592;2019-01-01 11:12:53;Germany;49;0;Moneycard;0;Diners
593;2019-01-01 11:13:37;Germany;49;1;UK_Card;0;Diners
594;2019-01-01 11:15:17;Germany;165;0;Simplecard;0;Diners
595;2019-01-01 11:17:09;Germany;307;0;UK_Card;0;Diners
596;2019-01-01 11:17:35;Germany;307;1;UK_Card;0;Diners
597;2019-01-01 11:18:38;Germany;306;1;UK_Card;0;Master
598;2019-01-01 11:21:44;Austria;309;0;UK_Card;0;Diners
599;2019-01-01 11:22:49;Switzerland;368;0;Simplecard;0;Master
600;2019-01-01 11:25:06;Germany;252;1;Simplecard;0;Diners
601;2019-01-01 11:27:04;Germany;148;0;Simplecard;0;Master
602;2019-01-01 11:32:44;Germany;170;0;UK_Card;0;Visa
603;2019-01-01 11:32:44;Germany;170;0;UK_Card;0;Visa
604;2019-01-01 11:33:13;Germany;170;1;UK_Card;0;Visa
605;2019-01-01 11:35:35;Austria;353;0;UK_Card;1;Diners
606;2019-01-01 11:36:12;Austria;353;1;UK_Card;1;Diners
607;2019-01-01 11:37:59;Switzerland;6;0;UK_Card;0;Master
608;2019-01-01 11:38:16;Switzerland;6;0;Simplecard;0;Master
609;2019-01-01 11:38:51;Switzerland;6;0;Simplecard;0;Master
610;2019-01-01 11:39:14;Switzerland;6;0;UK_Card;0;Master
611;2019-01-01 11:39:40;Switzerland;6;0;Goldcard;0;Master
612;2019-01-01 11:39:46;Switzerland;6;0;UK_Card;0;Master
613;2019-01-01 11:41:31;Germany;110;0;UK_Card;0;Master
614;2019-01-01 11:42:08;Germany;110;0;UK_Card;0;Master
615;2019-01-01 11:42:16;Germany;110;0;UK_Card;0;Master
616;2019-01-01 11:43:09;Germany;110;0;Simplecard;0;Master
617;2019-01-01 11:43:40;Germany;110;0;UK_Card;0;Master
618;2019-01-01 11:47:22;Germany;113;0;UK_Card;0;Master
619;2019-01-01 11:50:07;Germany;248;0;Goldcard;0;Diners
620;2019-01-01 11:52:04;Germany;164;0;Simplecard;1;Master
621;2019-01-01 11:53:06;Germany;89;0;Simplecard;0;Visa
622;2019-01-01 11:53:21;Germany;89;0;UK_Card;0;Visa
623;2019-01-01 11:57:32;Germany;158;0;UK_Card;0;Visa
624;2019-01-01 11:58:00;Germany;158;0;Moneycard;0;Visa
625;2019-01-01 11:58:30;Germany;158;0;UK_Card;0;Visa
626;2019-01-01 11:58:41;Germany;158;0;UK_Card;0;Visa
627;2019-01-01 11:58:47;Germany;158;0;UK_Card;0;Visa
628;2019-01-01 11:59:03;Germany;158;0;UK_Card;0;Visa
629;2019-01-01 11:59:13;Germany;158;0;UK_Card;0;Visa
630;2019-01-01 12:00:04;Germany;158;0;Simplecard;0;Visa
631;2019-01-01 12:00:46;Germany;158;0;Moneycard;0;Visa
632;2019-01-01 12:03:01;Germany;101;0;UK_Card;0;Diners
633;2019-01-01 12:03:50;Germany;101;0;Simplecard;0;Diners
634;2019-01-01 12:05:16;Germany;328;0;UK_Card;0;Diners
635;2019-01-01 12:06:14;Germany;328;1;UK_Card;0;Diners
636;2019-01-01 12:08:46;Germany;213;1;UK_Card;0;Master
637;2019-01-01 12:10:09;Germany;356;0;Simplecard;0;Visa
638;2019-01-01 12:10:26;Germany;356;1;UK_Card;0;Visa
639;2019-01-01 12:11:32;Switzerland;36;0;Goldcard;1;Visa
640;2019-01-01 12:11:47;Switzerland;36;0;UK_Card;1;Visa
641;2019-01-01 12:11:51;Switzerland;36;0;UK_Card;1;Visa
642;2019-01-01 12:12:05;Switzerland;36;0;UK_Card;1;Visa
643;2019-01-01 12:12:34;Switzerland;36;0;UK_Card;1;Visa
644;2019-01-01 12:12:38;Switzerland;36;0;Simplecard;1;Visa
645;2019-01-01 12:12:55;Switzerland;36;1;UK_Card;1;Visa
646;2019-01-01 12:16:26;Austria;162;0;UK_Card;1;Master
647;2019-01-01 12:23:35;Germany;199;0;UK_Card;1;Diners
648;2019-01-01 12:24:18;Germany;199;0;UK_Card;1;Diners
649;2019-01-01 12:24:26;Germany;199;0;UK_Card;1;Diners
650;2019-01-01 12:24:56;Germany;199;0;UK_Card;1;Diners
651;2019-01-01 12:26:21;Germany;177;0;UK_Card;0;Visa
652;2019-01-01 12:27:03;Germany;177;1;UK_Card;0;Visa
653;2019-01-01 12:31:56;Germany;253;0;UK_Card;0;Master
654;2019-01-01 12:33:42;Germany;222;0;Simplecard;1;Visa
655;2019-01-01 12:33:45;Germany;222;0;UK_Card;1;Visa
656;2019-01-01 12:34:09;Germany;222;0;Moneycard;1;Visa
657;2019-01-01 12:34:13;Germany;222;1;UK_Card;1;Visa
658;2019-01-01 12:36:51;Germany;168;0;UK_Card;0;Visa
659;2019-01-01 12:37:20;Germany;168;0;UK_Card;0;Visa
660;2019-01-01 12:37:36;Germany;168;0;UK_Card;0;Visa
661;2019-01-01 12:37:47;Germany;168;0;Goldcard;0;Visa
662;2019-01-01 12:38:03;Germany;168;0;UK_Card;0;Visa
663;2019-01-01 12:38:09;Germany;168;0;UK_Card;0;Visa
664;2019-01-01 12:38:41;Germany;168;0;UK_Card;0;Visa
665;2019-01-01 12:38:47;Germany;168;0;UK_Card;0;Visa
666;2019-01-01 12:39:24;Germany;168;0;Simplecard;0;Visa
667;2019-01-01 12:40:09;Germany;254;0;UK_Card;0;Diners
668;2019-01-01 12:40:42;Switzerland;123;1;UK_Card;0;Master
669;2019-01-01 12:42:06;Switzerland;187;0;Simplecard;0;Visa
670;2019-01-01 12:42:07;Switzerland;187;0;Simplecard;0;Visa
671;2019-01-01 12:43:00;Switzerland;187;0;UK_Card;0;Visa
672;2019-01-01 12:43:24;Switzerland;187;1;UK_Card;0;Visa
673;2019-01-01 12:45:35;Austria;288;0;UK_Card;1;Master
674;2019-01-01 12:45:43;Austria;288;1;UK_Card;1;Master
675;2019-01-01 12:47:19;Austria;161;0;UK_Card;0;Master
676;2019-01-01 12:47:47;Austria;161;0;UK_Card;0;Master
677;2019-01-01 12:48:33;Austria;161;1;UK_Card;0;Master
678;2019-01-01 12:51:01;Germany;355;0;Simplecard;1;Master
679;2019-01-01 12:52:27;Germany;263;0;UK_Card;1;Visa
680;2019-01-01 12:53:19;Germany;263;0;Simplecard;1;Visa
681;2019-01-01 12:53:58;Germany;263;0;Simplecard;1;Visa
682;2019-01-01 12:54:02;Germany;263;0;UK_Card;1;Visa
683;2019-01-01 12:54:46;Germany;263;1;UK_Card;1;Visa
684;2019-01-01 12:56:49;Germany;88;0;Simplecard;1;Master
685;2019-01-01 12:57:02;Germany;88;0;Simplecard;1;Master
686;2019-01-01 12:57:38;Germany;88;0;UK_Card;1;Master
687;2019-01-01 12:57:46;Germany;88;1;UK_Card;1;Master
688;2019-01-01 13:00:38;Germany;379;0;UK_Card;1;Visa
689;2019-01-01 13:01:54;Switzerland;422;0;UK_Card;0;Master
690;2019-01-01 13:02:07;Switzerland;422;0;Simplecard;0;Master
691;2019-01-01 13:06:28;Germany;170;0;UK_Card;1;Master
692;2019-01-01 13:06:33;Germany;170;0;Simplecard;1;Master
693;2019-01-01 13:08:22;Switzerland;116;1;Goldcard;0;Visa
694;2019-01-01 13:10:17;Switzerland;37;0;Simplecard;0;Master
695;2019-01-01 13:11:16;Switzerland;37;0;UK_Card;0;Master
696;2019-01-01 13:11:33;Switzerland;37;1;Moneycard;0;Master
697;2019-01-01 13:14:25;Germany;336;0;Simplecard;0;Master
698;2019-01-01 13:15:28;Germany;264;0;Moneycard;0;Visa
699;2019-01-01 13:16:26;Germany;264;1;UK_Card;0;Visa
700;2019-01-01 13:18:23;Switzerland;44;1;Simplecard;0;Visa
701;2019-01-01 13:19:29;Austria;230;1;UK_Card;0;Master
702;2019-01-01 13:20:34;Germany;408;0;UK_Card;0;Master
703;2019-01-01 13:20:38;Germany;408;0;Moneycard;0;Master
704;2019-01-01 13:21:37;Germany;408;0;Moneycard;0;Master
705;2019-01-01 13:21:41;Germany;408;0;UK_Card;0;Master
706;2019-01-01 13:21:57;Germany;408;0;Moneycard;0;Master
707;2019-01-01 13:23:39;Germany;222;0;UK_Card;0;Diners
708;2019-01-01 13:23:50;Germany;222;0;Moneycard;0;Diners
709;2019-01-01 13:23:57;Germany;222;1;UK_Card;0;Diners
710;2019-01-01 13:25:32;Germany;267;0;Simplecard;0;Master
711;2019-01-01 13:26:28;Germany;267;0;Goldcard;0;Master
712;2019-01-01 13:27:17;Germany;267;0;UK_Card;0;Master
713;2019-01-01 13:27:26;Germany;267;0;UK_Card;0;Master
714;2019-01-01 13:28:19;Germany;267;0;Simplecard;0;Master
715;2019-01-01 13:28:46;Germany;267;1;Simplecard;0;Master
716;2019-01-01 13:29:47;Austria;146;1;UK_Card;0;Visa
717;2019-01-01 13:32:47;Austria;278;0;UK_Card;0;Diners
718;2019-01-01 13:37:23;Germany;148;0;Moneycard;1;Visa
719;2019-01-01 13:37:34;Germany;148;0;Moneycard;1;Visa
720;2019-01-01 13:38:19;Germany;148;0;Moneycard;1;Visa
721;2019-01-01 13:38:29;Germany;148;0;UK_Card;1;Visa
722;2019-01-01 13:38:44;Germany;148;0;UK_Card;1;Visa
723;2019-01-01 13:39:14;Germany;148;0;Simplecard;1;Visa
724;2019-01-01 13:40:19;Switzerland;206;0;UK_Card;1;Diners
725;2019-01-01 13:44:59;Germany;274;0;Simplecard;0;Master
726;2019-01-01 13:46:35;Switzerland;215;0;Moneycard;0;Master
727;2019-01-01 13:46:44;Switzerland;215;0;UK_Card;0;Master
728;2019-01-01 13:47:39;Switzerland;215;0;UK_Card;0;Master
729;2019-01-01 13:47:40;Switzerland;215;0;Goldcard;0;Master
730;2019-01-01 13:48:26;Switzerland;215;0;Simplecard;0;Master
731;2019-01-01 13:48:30;Switzerland;215;0;Simplecard;0;Master
732;2019-01-01 13:50:19;Germany;137;0;UK_Card;1;Diners
733;2019-01-01 13:50:44;Germany;137;0;UK_Card;1;Diners
734;2019-01-01 13:51:37;Germany;137;0;Simplecard;1;Diners
735;2019-01-01 13:52:16;Germany;137;1;Moneycard;1;Diners
736;2019-01-01 13:56:05;Germany;166;0;UK_Card;0;Master
737;2019-01-01 13:56:17;Germany;166;0;Simplecard;0;Master
738;2019-01-01 13:56:23;Germany;166;0;UK_Card;0;Master
739;2019-01-01 13:57:14;Germany;166;0;UK_Card;0;Master
740;2019-01-01 13:58:06;Germany;166;0;UK_Card;0;Master
741;2019-01-01 14:02:05;Switzerland;177;0;UK_Card;0;Visa
742;2019-01-01 14:02:52;Switzerland;177;0;Simplecard;0;Visa
743;2019-01-01 14:02:55;Switzerland;177;0;UK_Card;0;Visa
744;2019-01-01 14:02:58;Switzerland;177;1;UK_Card;0;Visa
745;2019-01-01 14:04:16;Austria;243;0;UK_Card;0;Master
746;2019-01-01 14:05:02;Austria;243;0;Simplecard;0;Master
747;2019-01-01 14:05:58;Austria;243;0;Simplecard;0;Master
748;2019-01-01 14:08:56;Switzerland;181;0;Simplecard;0;Visa
749;2019-01-01 14:09:14;Switzerland;181;1;UK_Card;0;Visa
750;2019-01-01 14:10:58;Germany;326;0;Simplecard;0;Visa
751;2019-01-01 14:11:06;Germany;326;0;UK_Card;0;Visa
752;2019-01-01 14:12:07;Germany;258;1;Goldcard;0;Visa
753;2019-01-01 14:13:13;Germany;135;0;UK_Card;0;Master
754;2019-01-01 14:14:29;Switzerland;111;0;Simplecard;0;Visa
755;2019-01-01 14:16:30;Germany;200;0;Goldcard;0;Master
756;2019-01-01 14:17:21;Germany;200;0;UK_Card;0;Master
757;2019-01-01 14:18:50;Germany;7;0;Simplecard;1;Visa
758;2019-01-01 14:20:23;Germany;162;0;UK_Card;0;Master
759;2019-01-01 14:21:06;Germany;162;0;UK_Card;0;Master
760;2019-01-01 14:24:12;Austria;260;0;UK_Card;0;Visa
761;2019-01-01 14:24:45;Austria;260;0;UK_Card;0;Visa
762;2019-01-01 14:24:52;Austria;260;0;Simplecard;0;Visa
763;2019-01-01 14:25:02;Austria;260;1;UK_Card;0;Visa
764;2019-01-01 14:27:57;Austria;152;0;UK_Card;1;Diners
765;2019-01-01 14:28:10;Austria;152;1;UK_Card;1;Diners
766;2019-01-01 14:30:47;Austria;48;0;UK_Card;0;Master
767;2019-01-01 14:31:36;Austria;48;0;UK_Card;0;Master
768;2019-01-01 14:31:53;Austria;48;1;Simplecard;0;Master
769;2019-01-01 14:34:50;Switzerland;255;0;Simplecard;0;Master
770;2019-01-01 14:36:14;Germany;123;0;Goldcard;1;Master
771;2019-01-01 14:37:11;Germany;123;0;UK_Card;1;Master
772;2019-01-01 14:38:10;Germany;123;1;Moneycard;1;Master
773;2019-01-01 14:39:53;Germany;244;0;Moneycard;0;Master
774;2019-01-01 14:41:36;Austria;251;0;Simplecard;1;Diners
775;2019-01-01 14:45:30;Germany;148;0;Simplecard;0;Master
776;2019-01-01 14:46:23;Germany;148;0;Simplecard;0;Master
777;2019-01-01 14:47:40;Austria;252;0;UK_Card;0;Diners
778;2019-01-01 14:47:59;Austria;252;1;Moneycard;0;Diners
779;2019-01-01 14:49:17;Germany;390;0;Goldcard;0;Visa
780;2019-01-01 14:50:58;Germany;205;0;Moneycard;0;Master
781;2019-01-01 14:51:17;Germany;205;0;UK_Card;0;Master
782;2019-01-01 14:52:49;Austria;264;0;UK_Card;0;Master
783;2019-01-01 14:54:21;Switzerland;40;0;UK_Card;0;Diners
784;2019-01-01 14:54:40;Switzerland;40;0;UK_Card;0;Diners
785;2019-01-01 14:55:24;Switzerland;40;0;Moneycard;0;Diners
786;2019-01-01 14:55:29;Switzerland;40;0;Simplecard;0;Diners
787;2019-01-01 14:56:12;Switzerland;40;1;Moneycard;0;Diners
